sku,base_sku,original_code,name,description,brand,category,base_price,active,source_status,source_sheet,source_row
SIN MARCA IDENTIFICADA-EPEB66-2,SIN MARCA IDENTIFICADA-EPEB66-2,EPEB66-2,KIT EXTRACTOR ENGRANES Y POLEAS 10 TON,,SIN MARCA IDENTIFICADA,"EXTRACTORES POLEAS, ENGRANES, BALEROS,",1572.96,true,Activo,SIN MARCA IDENTIFICADA,2009
SIN MARCA IDENTIFICADA-EPEB64-1,SIN MARCA IDENTIFICADA-EPEB64-1,EPEB64-1,EXTRACTOR BALEROS 2 PIERNAS 15-35mm,,SIN MARCA IDENTIFICADA,"EXTRACTORES POLEAS, ENGRANES, BALEROS,",723.84,true,Activo,SIN MARCA IDENTIFICADA,2010
SIN MARCA IDENTIFICADA-EPEB64-2,SIN MARCA IDENTIFICADA-EPEB64-2,EPEB64-2,EXTRACTOR BALEROS 2 PIERNAS 17-38,,SIN MARCA IDENTIFICADA,"EXTRACTORES POLEAS, ENGRANES, BALEROS,",71.92,true,Activo,SIN MARCA IDENTIFICADA,2011
SIN MARCA IDENTIFICADA-EPEB64-3,SIN MARCA IDENTIFICADA-EPEB64-3,EPEB64-3,EXTRACTOR BALEROS 2 PIERNAS 19-40mm,,SIN MARCA IDENTIFICADA,"EXTRACTORES POLEAS, ENGRANES, BALEROS,",78.88,true,Activo,SIN MARCA IDENTIFICADA,2012
SIN MARCA IDENTIFICADA-EPEB64-4,SIN MARCA IDENTIFICADA-EPEB64-4,EPEB64-4,EXTRACTOR BALEROS 2 PIERNAS 24-55mm,,SIN MARCA IDENTIFICADA,"EXTRACTORES POLEAS, ENGRANES, BALEROS,",104.40,true,Activo,SIN MARCA IDENTIFICADA,2013
SIN MARCA IDENTIFICADA-EPEB64-5,SIN MARCA IDENTIFICADA-EPEB64-5,EPEB64-5,EXTRACTOR BALEROS 2 PIERNAS 30-70mm,,SIN MARCA IDENTIFICADA,"EXTRACTORES POLEAS, ENGRANES, BALEROS,",117.16,true,Activo,SIN MARCA IDENTIFICADA,2014
SIN MARCA IDENTIFICADA-EPEB58-1,SIN MARCA IDENTIFICADA-EPEB58-1,EPEB58-1,"EXTRACTOR ENGRANES Y POLEAS 3""",,SIN MARCA IDENTIFICADA,"EXTRACTORES POLEAS, ENGRANES, BALEROS,",81.78,true,Activo,SIN MARCA IDENTIFICADA,2015
SIN MARCA IDENTIFICADA-EPEB58-3,SIN MARCA IDENTIFICADA-EPEB58-3,EPEB58-3,"EXTRACTOR ENGRANES Y POLEAS 6""",,SIN MARCA IDENTIFICADA,"EXTRACTORES POLEAS, ENGRANES, BALEROS,",140.94,true,Activo,SIN MARCA IDENTIFICADA,2016
SIN MARCA IDENTIFICADA-EPEB58-4,SIN MARCA IDENTIFICADA-EPEB58-4,EPEB58-4,"EXTRACTOR ENGRANES Y POLEAS 8""",,SIN MARCA IDENTIFICADA,"EXTRACTORES POLEAS, ENGRANES, BALEROS,",233.16,true,Activo,SIN MARCA IDENTIFICADA,2017
SIN MARCA IDENTIFICADA-EPEB58-5,SIN MARCA IDENTIFICADA-EPEB58-5,EPEB58-5,"EXTRACTOR ENGRANES Y POLEAS 10""",,SIN MARCA IDENTIFICADA,"EXTRACTORES POLEAS, ENGRANES, BALEROS,",339.88,true,Activo,SIN MARCA IDENTIFICADA,2018
SIN MARCA IDENTIFICADA-EPEB58-6,SIN MARCA IDENTIFICADA-EPEB58-6,EPEB58-6,"EXTRACTOR ENGRANES Y POLEAS 12""",,SIN MARCA IDENTIFICADA,"EXTRACTORES POLEAS, ENGRANES, BALEROS,",494.16,true,Activo,SIN MARCA IDENTIFICADA,2019
SIN MARCA IDENTIFICADA-EPEB58-7,SIN MARCA IDENTIFICADA-EPEB58-7,EPEB58-7,"EXTRACTOR ENGRANES Y POLEAS 14""",,SIN MARCA IDENTIFICADA,"EXTRACTORES POLEAS, ENGRANES, BALEROS,",694.84,true,Activo,SIN MARCA IDENTIFICADA,2020
SIN MARCA IDENTIFICADA-EPEB58-8,SIN MARCA IDENTIFICADA-EPEB58-8,EPEB58-8,"EXTRACTOR ENGRANES Y POLEAS 16""",,SIN MARCA IDENTIFICADA,"EXTRACTORES POLEAS, ENGRANES, BALEROS,",850.28,true,Activo,SIN MARCA IDENTIFICADA,2021
SIN MARCA IDENTIFICADA-EPEB59-1,SIN MARCA IDENTIFICADA-EPEB59-1,EPEB59-1,"EXTRACTOR ENGRANES Y POLEAS 2P 3""",,SIN MARCA IDENTIFICADA,"EXTRACTORES POLEAS, ENGRANES, BALEROS,",62.06,true,Activo,SIN MARCA IDENTIFICADA,2022
SIN MARCA IDENTIFICADA-EPEB59-2,SIN MARCA IDENTIFICADA-EPEB59-2,EPEB59-2,"EXTRACTOR ENGRANES Y POLEAS 2P 4""",,SIN MARCA IDENTIFICADA,"EXTRACTORES POLEAS, ENGRANES, BALEROS,",81.78,true,Activo,SIN MARCA IDENTIFICADA,2023
SIN MARCA IDENTIFICADA-EPEB59-3,SIN MARCA IDENTIFICADA-EPEB59-3,EPEB59-3,"EXTRACTOR ENGRANES Y POLEAS 2P 6""",,SIN MARCA IDENTIFICADA,"EXTRACTORES POLEAS, ENGRANES, BALEROS,",105.56,true,Activo,SIN MARCA IDENTIFICADA,2024
SIN MARCA IDENTIFICADA-EPEB59-4,SIN MARCA IDENTIFICADA-EPEB59-4,EPEB59-4,"EXTRACTOR ENGRANES Y POLEAS 2P 8""",,SIN MARCA IDENTIFICADA,"EXTRACTORES POLEAS, ENGRANES, BALEROS,",177.48,true,Activo,SIN MARCA IDENTIFICADA,2025
SIN MARCA IDENTIFICADA-EPEB59-5,SIN MARCA IDENTIFICADA-EPEB59-5,EPEB59-5,"EXTRACTOR ENGRANES Y POLEAS 2P 10""",,SIN MARCA IDENTIFICADA,"EXTRACTORES POLEAS, ENGRANES, BALEROS,",251.72,true,Activo,SIN MARCA IDENTIFICADA,2026
SIN MARCA IDENTIFICADA-EPEB60-1,SIN MARCA IDENTIFICADA-EPEB60-1,EPEB60-1,"EXTRACTOR ENGRANES Y POLEAS 2/3P 3""",,SIN MARCA IDENTIFICADA,"EXTRACTORES POLEAS, ENGRANES, BALEROS,",89.32,true,Activo,SIN MARCA IDENTIFICADA,2027
SIN MARCA IDENTIFICADA-EPEB60-2,SIN MARCA IDENTIFICADA-EPEB60-2,EPEB60-2,"EXTRACTOR ENGRANES Y POLEAS 2/3P 4""",,SIN MARCA IDENTIFICADA,"EXTRACTORES POLEAS, ENGRANES, BALEROS,",117.16,true,Activo,SIN MARCA IDENTIFICADA,2028
SIN MARCA IDENTIFICADA-EPEB60-3,SIN MARCA IDENTIFICADA-EPEB60-3,EPEB60-3,"EXTRACTOR ENGRANES Y POLEAS 2/3P 6""",,SIN MARCA IDENTIFICADA,"EXTRACTORES POLEAS, ENGRANES, BALEROS,",149.06,true,Activo,SIN MARCA IDENTIFICADA,2029
SIN MARCA IDENTIFICADA-EPEB60-4,SIN MARCA IDENTIFICADA-EPEB60-4,EPEB60-4,"EXTRACTOR ENGRANES Y POLEAS 2/3P 8""",,SIN MARCA IDENTIFICADA,"EXTRACTORES POLEAS, ENGRANES, BALEROS,",249.40,true,Activo,SIN MARCA IDENTIFICADA,2030
SIN MARCA IDENTIFICADA-EPEB57-4,SIN MARCA IDENTIFICADA-EPEB57-4,EPEB57-4,SEPARADOR DE ROTULA 22MM,,SIN MARCA IDENTIFICADA,"EXTRACTORES POLEAS, ENGRANES, BALEROS,",233.16,true,Activo,SIN MARCA IDENTIFICADA,2031
SIN MARCA IDENTIFICADA-EPEB57-5,SIN MARCA IDENTIFICADA-EPEB57-5,EPEB57-5,EXTRACTOR DE ROTULA AUTOMOTRIZ,,SIN MARCA IDENTIFICADA,"EXTRACTORES POLEAS, ENGRANES, BALEROS,",226.20,true,Activo,SIN MARCA IDENTIFICADA,2032
SIN MARCA IDENTIFICADA-EPEB57-6,SIN MARCA IDENTIFICADA-EPEB57-6,EPEB57-6,KIT 6 PIEZAS EXTRACTOR DE ROTULA,,SIN MARCA IDENTIFICADA,"EXTRACTORES POLEAS, ENGRANES, BALEROS,",1026.60,true,Activo,SIN MARCA IDENTIFICADA,2033
SIN MARCA IDENTIFICADA-EPEB57-7,SIN MARCA IDENTIFICADA-EPEB57-7,EPEB57-7,KIT MONTAR/DESMONTAR ROTULAS 7PCS,,SIN MARCA IDENTIFICADA,"EXTRACTORES POLEAS, ENGRANES, BALEROS,",1076.48,true,Activo,SIN MARCA IDENTIFICADA,2034
SIN MARCA IDENTIFICADA-EPEB57-8,SIN MARCA IDENTIFICADA-EPEB57-8,EPEB57-8,KIT 4 PCS ROMPE TUERCAS,,SIN MARCA IDENTIFICADA,"EXTRACTORES POLEAS, ENGRANES, BALEROS,",516.20,true,Activo,SIN MARCA IDENTIFICADA,2035
SIN MARCA IDENTIFICADA-EPEB55-1,SIN MARCA IDENTIFICADA-EPEB55-1,EPEB55-1,KTI SEPARADOR BALEROS 12 PIEZAS,,SIN MARCA IDENTIFICADA,"EXTRACTORES POLEAS, ENGRANES, BALEROS,",622.92,true,Activo,SIN MARCA IDENTIFICADA,2036
SIN MARCA IDENTIFICADA-EPEB55-2,SIN MARCA IDENTIFICADA-EPEB55-2,EPEB55-2,KTI SEPARADOR BALEROS 9 PIEZAS,,SIN MARCA IDENTIFICADA,"EXTRACTORES POLEAS, ENGRANES, BALEROS,",1049.80,true,Activo,SIN MARCA IDENTIFICADA,2037
SIN MARCA IDENTIFICADA-EPEB55-3,SIN MARCA IDENTIFICADA-EPEB55-3,EPEB55-3,KTI SEPARADOR BALEROS 14 PIEZAS,,SIN MARCA IDENTIFICADA,"EXTRACTORES POLEAS, ENGRANES, BALEROS,",721.52,true,Activo,SIN MARCA IDENTIFICADA,2038
FIREBIRD-FB-1104,FIREBIRD-FB-1104,FB-1104,CORTADOR LATERAL FIREBIRD FB-1104,,FIREBIRD,PISTOLAS DE IMPACTO,973.24,true,Activo,FIREBIRD,6
FIREBIRD-FB-7190K,FIREBIRD-FB-7190K,FB-7190K,MARTILLO DE AIRE FB-7190 EN KIT,,FIREBIRD,PISTOLAS DE IMPACTO,1492.92,true,Activo,FIREBIRD,7
FIREBIRD-FB-1136,FIREBIRD-FB-1136,FB-1136,MATRACA FIREBIRD FB-1136 3/8,,FIREBIRD,PISTOLAS DE IMPACTO,1950.00,true,Activo,FIREBIRD,8
FIREBIRD-FB-1146,FIREBIRD-FB-1146,FB-1146,MATRACA FIREBIRD 1/2 FB-1146,,FIREBIRD,PISTOLAS DE IMPACTO,1765.52,true,Activo,FIREBIRD,9
FIREBIRD-FB-1134,FIREBIRD-FB-1134,FB-1134,MATRACA FIREBIRD FB-1134 3/8,,FIREBIRD,PISTOLAS DE IMPACTO,1809.60,true,Activo,FIREBIRD,10
FIREBIRD-FB-6415K,FIREBIRD-FB-6415K,FB-6415K,MOTOTOOL 1/4 O 3/8 FIREBIRD FB6415K,,FIREBIRD,PISTOLAS DE IMPACTO,487.20,true,Activo,FIREBIRD,11
FIREBIRD-FB-1102,FIREBIRD-FB-1102,FB-1102,MOTOTOOL ANGULAR FIREBIRD FB-1102,,FIREBIRD,PISTOLAS DE IMPACTO,973.24,true,Activo,FIREBIRD,12
FIREBIRD-FB-1233,FIREBIRD-FB-1233,FB-1233,PISTOLA FIREBIRD FB-1233 1/4,,FIREBIRD,PISTOLAS DE IMPACTO,1815.40,true,Activo,FIREBIRD,13
FIREBIRD-FB-1366TA,FIREBIRD-FB-1366TA,FB-1366TA,PISTOLA FIREBIRD FB-1366TA 3/8,,FIREBIRD,PISTOLAS DE IMPACTO,2461.52,true,Activo,FIREBIRD,14
FIREBIRD-FB-1421,FIREBIRD-FB-1421,FB-1421,PISTOLA FIREBIRD FB-1421 1/2 MINI,,FIREBIRD,PISTOLAS DE IMPACTO,1809.60,true,Activo,FIREBIRD,15
FIREBIRD-FB-1421-3/8,FIREBIRD-FB-1421-3/8,FB-1421-3/8,PISTOLA FIREBIRD FB-1421 3/8,,FIREBIRD,PISTOLAS DE IMPACTO,1809.60,true,Activo,FIREBIRD,16
FIREBIRD-FB-1438,FIREBIRD-FB-1438,FB-1438,"PISTOLA FIREBIRD FB-1438 1/2""",,FIREBIRD,PISTOLAS DE IMPACTO,1665.00,true,Activo,FIREBIRD,17
FIREBIRD-FB-1453-2,FIREBIRD-FB-1453-2,FB-1453-2,"PISTOLA FIREBIRD FB-1453-2 1/2"" VASTAGO LARGO",,FIREBIRD,PISTOLAS DE IMPACTO,2187.76,true,Activo,FIREBIRD,18
FIREBIRD-FB-1453AN,FIREBIRD-FB-1453AN,FB-1453AN,"PISTOLA FIREBIRD FB-1453-A 1/2""",,FIREBIRD,PISTOLAS DE IMPACTO,1992.88,true,Activo,FIREBIRD,19
FIREBIRD-FB-1453ANK,FIREBIRD-FB-1453ANK,FB-1453ANK,"PISTOLA FIREBIRD FB-1453K 1/2"" CON ESTUCHE",,FIREBIRD,PISTOLAS DE IMPACTO,2382.64,true,Activo,FIREBIRD,20
FIREBIRD-FB-2666,FIREBIRD-FB-2666,FB-2666,"PISTOLA FIREBIRD FB-2666 3/4 """,,FIREBIRD,PISTOLAS DE IMPACTO,3996.20,true,Activo,FIREBIRD,21
FIREBIRD-FB-2666-6,FIREBIRD-FB-2666-6,FB-2666-6,"PISTOLA FIREBIRD FB-2666-6 3/4 "" VASTAGO LARGO",,FIREBIRD,PISTOLAS DE IMPACTO,4584.32,true,Activo,FIREBIRD,22
FIREBIRD-FB-3812N1,FIREBIRD-FB-3812N1,FB-3812N1,"PISTOLA FIREBIRD FB-3812 1"" VASTAGO LARGO",,FIREBIRD,PISTOLAS DE IMPACTO,7433.28,true,Activo,FIREBIRD,23
FIREBIRD-FB-3812N1-2,FIREBIRD-FB-3812N1-2,FB-3812N1-2,"PISTOLA FIREBIRD FB-3812 1"" VASTAGO CORTO",,FIREBIRD,PISTOLAS DE IMPACTO,6766.00,true,Activo,FIREBIRD,24
FIREBIRD-FB-3810,FIREBIRD-FB-3810,FB-3810,"PISTOLA FIREBIRD FB-3810 1"" LIGERA",,FIREBIRD,PISTOLAS DE IMPACTO,7301.00,true,Activo,FIREBIRD,25
FIREBIRD-FB-3880GI,FIREBIRD-FB-3880GI,FB-3880GI,"PISTOLA FIREBIRD FB-3880GI 1"" VASTAGO CORTO",,FIREBIRD,PISTOLAS DE IMPACTO,6410.16,true,Activo,FIREBIRD,26
FIREBIRD-FB-1232,FIREBIRD-FB-1232,FB-1232,TALADRO REVERSIBLE FB1232,,FIREBIRD,PISTOLAS DE IMPACTO,2069.44,true,Activo,FIREBIRD,27
PROFESSIONAL EQUIPMENT-LIP-11,PROFESSIONAL EQUIPMENT-LIP-11,LIP-11,PISTOLA DE IMPACTO 1/2 PROFESSIONAL,,PROFESSIONAL EQUIPMENT,PISTOLAS DE IMPACTO,1425.35,true,Activo,PROFESSIONAL EQUIPMENT,30
PROFESSIONAL EQUIPMENT-LIP-12,PROFESSIONAL EQUIPMENT-LIP-12,LIP-12,PISTOLA DE IMPACTO 1/2 CON ESTUCHE PROFESSIONAL,,PROFESSIONAL EQUIPMENT,PISTOLAS DE IMPACTO,1155.12,true,Activo,PROFESSIONAL EQUIPMENT,31
PROFESSIONAL EQUIPMENT-LIP-21,PROFESSIONAL EQUIPMENT-LIP-21,LIP-21,PISTOLA DE IMPACTO 3/4 PROFESSIONAL,,PROFESSIONAL EQUIPMENT,PISTOLAS DE IMPACTO,3203.00,true,Activo,PROFESSIONAL EQUIPMENT,32
PROFESSIONAL EQUIPMENT-LIP-31,PROFESSIONAL EQUIPMENT-LIP-31,LIP-31,"PISTOLA DE IMPACTO 1"" PROFESSIONAL PLUS",,PROFESSIONAL EQUIPMENT,PISTOLAS DE IMPACTO,5514.20,true,Activo,PROFESSIONAL EQUIPMENT,33
PROFESSIONAL EQUIPMENT-XQ656,PROFESSIONAL EQUIPMENT-XQ656,XQ656,MOTOTOOL ALTA VELOCIDAD,,PROFESSIONAL EQUIPMENT,MOTOTOOLS,667.30,true,Activo,PROFESSIONAL EQUIPMENT,35
PROFESSIONAL EQUIPMENT-XQ613,PROFESSIONAL EQUIPMENT-XQ613,XQ613,MOTOTOOL BAJA VELOCIDAD,,PROFESSIONAL EQUIPMENT,MOTOTOOLS,702.67,true,Activo,PROFESSIONAL EQUIPMENT,36
PROFESSIONAL EQUIPMENT-XQ812,PROFESSIONAL EQUIPMENT-XQ812,XQ812,MOTOTOOL ECONOMICO,,PROFESSIONAL EQUIPMENT,MOTOTOOLS,361.34,true,Activo,PROFESSIONAL EQUIPMENT,37
PROFESSIONAL EQUIPMENT-XQT02,PROFESSIONAL EQUIPMENT-XQT02,XQT02,MOTOTOOL ECONOMICO C/ESTUCHE,,PROFESSIONAL EQUIPMENT,MOTOTOOLS,399.00,true,Activo,PROFESSIONAL EQUIPMENT,38
FALCON-BP-230,FALCON-BP-230,BP-230,BALANCEADORA DE CAMION PROFESSIONAL,Atributo E: PESOS,FALCON,DESMONTADORAS BALANCEADORAS,57628.80,true,Activo,FALCON,40
FALCON-BF-1200,FALCON-BF-1200,BF-1200,BALANCEADORA DE CAMION FALCON,Atributo E: PESOS,FALCON,DESMONTADORAS BALANCEADORAS,57628.80,true,Activo,FALCON,41
FALCON-BF-1530,FALCON-BF-1530,BF-1530,BALANCEADORA DE AUTO FALCON,Atributo E: PESOS,FALCON,DESMONTADORAS BALANCEADORAS,27874.80,true,Activo,FALCON,42
FALCON-BDR-3,FALCON-BDR-3,BDR-3,BRAZO ROBOTICO AUXILIAR FALCON 2950,Atributo E: PESOS,FALCON,DESMONTADORAS BALANCEADORAS,12179.30,true,Activo,FALCON,43
FALCON-DF-2410,FALCON-DF-2410,DF-2410,DESMONTADOR PWC 2410 FALCON (NO INCLUYE BRAZO),Atributo E: PESOS,FALCON,DESMONTADORAS BALANCEADORAS,28072.00,true,Activo,FALCON,44
FALCON-DF-2950,FALCON-DF-2950,DF-2950,DESMONTADOR C/TANQUE DE INFLADO DF 2950 FALCON,Atributo E: PESOS,FALCON,DESMONTADORAS BALANCEADORAS,36200.00,true,Activo,FALCON,45
FALCON-AL-340,FALCON-AL-340,AL-340,BRAZO AUXILIAR DE PISTON FALCON,Atributo E: PESOS,FALCON,DESMONTADORAS BALANCEADORAS,4720.00,true,Activo,FALCON,46
FALCON-DF-2650,FALCON-DF-2650,DF-2650,DESMONTADOR LLANTAS CAMION,Atributo E: PESOS,FALCON,DESMONTADORAS BALANCEADORAS,121104.00,true,Activo,FALCON,47
FALCON-ZH620,FALCON-ZH620,ZH620,"DESMOTNADORA CHAMPIONS 10""-22""",,FALCON,DESMONTADORAS BALANCEADORAS,23206.96,true,Activo,FALCON,48
FALCON-ZH626,FALCON-ZH626,ZH626,"DESMOTNADORA CHAMPIONS 10""-24""",,FALCON,DESMONTADORAS BALANCEADORAS,25786.80,true,Activo,FALCON,49
FALCON-ZH626S,FALCON-ZH626S,ZH626S,"DESMONTADORA CHAMPIONS 10""-24"" CON PISTON AUXILIAR",,FALCON,DESMONTADORAS BALANCEADORAS,39202.20,true,Activo,FALCON,50
FALCON-ZH626S~2,FALCON-ZH626S,ZH626S,"DESMONTADORA CHAMPIONS 10""-24"" CON TURBOINFLADO",,FALCON,DESMONTADORAS BALANCEADORAS,30600.00,true,Activo,FALCON,51
FALCON-ZH825B,FALCON-ZH825B,ZH825B,BALANCEADORA DE COCHE,,FALCON,DESMONTADORAS BALANCEADORAS,19696.80,true,Activo,FALCON,52
FALCON-DES30,FALCON-DES30,DES30,BALANCEADORA GOTA COCHE Y CAMIONET,,FALCON,DESMONTADORAS BALANCEADORAS,2499.80,true,Activo,FALCON,53
HALTEC-GA-160S,HALTEC-GA-160S,GA-160S,MEDIDOR 120 LBS NEGRO,,HALTEC,MEDIDORES (CALIBRADORES),180.96,true,Activo,HALTEC,522
HALTEC-GA-130S,HALTEC-GA-130S,GA-130S,MEDIDOR LAPICERO,,HALTEC,MEDIDORES (CALIBRADORES),115.54,true,Activo,HALTEC,523
HALTEC-GA-274S,HALTEC-GA-274S,GA-274S,MEDIDOR GA274 AIRE AGUA,,HALTEC,MEDIDORES (CALIBRADORES),1334.93,true,Activo,HALTEC,524
HALTEC-GA-125S,HALTEC-GA-125S,GA-125S,MEDIDOR AIRE AGUA LAPICERO,,HALTEC,MEDIDORES (CALIBRADORES),143.84,true,Activo,HALTEC,525
HALTEC-GA-135S,HALTEC-GA-135S,GA-135S,MEDIDOR 160 LBS ANGULAR CROMADO,,HALTEC,MEDIDORES (CALIBRADORES),217.15,true,Activo,HALTEC,526
HALTEC-GA-155S,HALTEC-GA-155S,GA-155S,MEDIDOR 160 LBS RECTO CROMADO,,HALTEC,MEDIDORES (CALIBRADORES),217.15,true,Activo,HALTEC,527
HALTEC-GA-165S,HALTEC-GA-165S,GA-165S,MEDIDOR DUAL NEGRO 160 LBS,,HALTEC,MEDIDORES (CALIBRADORES),235.48,true,Activo,HALTEC,528
HALTEC-GA-140S,HALTEC-GA-140S,GA-140S,MEDIDOR 160 LBS,,HALTEC,MEDIDORES (CALIBRADORES),263.09,true,Activo,HALTEC,529
HALTEC-H41,HALTEC-H41,H41,"H-41 HALTEC BASE PARA VALVULA JUMBO 13/16""",,HALTEC,HALTEC VALVULAS Y ACCESORIOS,96.70,true,Activo,HALTEC,532
HALTEC-A-145,HALTEC-A-145,A-145,A-145 HALTEC PIVOTE JUMBO,,HALTEC,HALTEC VALVULAS Y ACCESORIOS,24.36,true,Activo,HALTEC,533
HALTEC-WH-75-J-663,HALTEC-WH-75-J-663,WH-75-J-663,"WH-75-J-663 25"" VALVULA JUMBO DOBLADA",,HALTEC,HALTEC VALVULAS Y ACCESORIOS,976.00,true,Activo,HALTEC,534
HALTEC-WH-45-8,HALTEC-WH-45-8,WH-45-8,"WH-45-8 HALTEC 8"" LARGO VALVULA JUMBO",,HALTEC,HALTEC VALVULAS Y ACCESORIOS,498.00,true,Activo,HALTEC,535
HALTEC-WH45-5 HALTEC,HALTEC-WH45-5 HALTEC,WH45-5 HALTEC,WH45-5 HALTEC,,HALTEC,HALTEC VALVULAS Y ACCESORIOS,565.00,true,Activo,HALTEC,536
HALTEC-WH-45-12 HALTEC,HALTEC-WH-45-12 HALTEC,WH-45-12 HALTEC,WH-45-12 HALTEC,,HALTEC,HALTEC VALVULAS Y ACCESORIOS,691.00,true,Activo,HALTEC,537
"HALTEC-WH-70-J-661-10 1/2"" HALTEC","HALTEC-WH-70-J-661-10 1/2"" HALTEC","WH-70-J-661-10 1/2"" HALTEC","WH-70-J-661-10 1/2"" HALTEC",,HALTEC,HALTEC VALVULAS Y ACCESORIOS,738.00,true,Activo,HALTEC,538
"HALTEC-WH-45-8 HALTEC 8"" LARGO VALVULA JUMBO","HALTEC-WH-45-8 HALTEC 8"" LARGO VALVULA JUMBO","WH-45-8 HALTEC 8"" LARGO VALVULA JUMBO","WH-45-8 HALTEC 8"" LARGO VALVULA JUMBO HALTEC",,HALTEC,HALTEC VALVULAS Y ACCESORIOS,498.00,true,Activo,HALTEC,539
"HALTEC-WH-75-J-663 25"" VALVULA JUMBO DOBLADA","HALTEC-WH-75-J-663 25"" VALVULA JUMBO DOBLADA","WH-75-J-663 25"" VALVULA JUMBO DOBLADA","WH-75-J-663 25"" VALVULA JUMBO DOBLADA HALTEC",,HALTEC,HALTEC VALVULAS Y ACCESORIOS,772.03,true,Activo,HALTEC,540
HALTEC-CH-335-LO,HALTEC-CH-335-LO,CH-335-LO,"INFLADOR 6"" CROMADO",,HALTEC,INFLADORES,118.32,true,Activo,HALTEC,542
HALTEC-CH-330-LO,HALTEC-CH-330-LO,CH-330-LO,"INFLADOR 6"" AUTOFIJANTE CROMADO",,HALTEC,INFLADORES,123.89,true,Activo,HALTEC,543
HALTEC-CH-350-LO,HALTEC-CH-350-LO,CH-350-LO,"INFLADOR 6"" AUTOFIJANTE NEGRO",,HALTEC,INFLADORES,194.00,true,Activo,HALTEC,544
HALTEC-CH-300,HALTEC-CH-300,CH-300,"INFLADOR 6"" CROMADO UNA BOCA",,HALTEC,INFLADORES,103.01,true,Activo,HALTEC,545
HALTEC-CH-377,HALTEC-CH-377,CH-377,INFLADOR JUMBO HALTEC,,HALTEC,INFLADORES,696.00,true,Activo,HALTEC,546
HALTEC-OR-INS,HALTEC-OR-INS,OR-INS,INSTALADOR DE ORING,,HALTEC,O-RING,2434.00,true,Activo,HALTEC,549
HALTEC-OR 225T,HALTEC-OR 225T,OR 225T,O-ring,Atributo C: OR 225T (2 PIEZAS),HALTEC,O-RING,170.52,true,Activo,HALTEC,550
HALTEC-OR 325T,HALTEC-OR 325T,OR 325T,O-ring,Atributo C: OR 325T 3/8 (2 PIEZAS),HALTEC,O-RING,278.40,true,Activo,HALTEC,551
HALTEC-OR 224TG,HALTEC-OR 224TG,OR 224TG,O-ring,Atributo C: OR 224TG (2 PIEZAS),HALTEC,O-RING,170.52,true,Activo,HALTEC,552
HALTEC-OR 329,HALTEC-OR 329,OR 329,O-ring,Atributo C: OR 329 3/8 (2 PIEZAS),HALTEC,O-RING,316.68,true,Activo,HALTEC,553
HALTEC-OR 335T,HALTEC-OR 335T,OR 335T,O-ring,Atributo C: OR 335T 3/8 (2 PIEZAS),HALTEC,O-RING,335.24,true,Activo,HALTEC,554
HALTEC-OR 333T,HALTEC-OR 333T,OR 333T,O-ring,Atributo C: OR 333T 3/8 (2 PIEZAS),HALTEC,O-RING,373.52,true,Activo,HALTEC,555
HALTEC-OR 339T,HALTEC-OR 339T,OR 339T,O-ring,Atributo C: OR 339 3/8 (2 PIEZAS),HALTEC,O-RING,335.24,true,Activo,HALTEC,556
HALTEC-OR 345T,HALTEC-OR 345T,OR 345T,O-ring,Atributo C: OR 345 3/8 (2 PIEZAS),HALTEC,O-RING,335.24,true,Activo,HALTEC,557
HALTEC-OR 349T,HALTEC-OR 349T,OR 349T,O- ring,Atributo C: OR 349 3/8 (2 PIEZAS),HALTEC,O-RING,890.88,true,Activo,HALTEC,558
HALTEC-OR 457T,HALTEC-OR 457T,OR 457T,O-ring,Atributo C: OR 457T 3/8 (2PIEZAS),HALTEC,O-RING,870.00,true,Activo,HALTEC,559
HALTEC-LR-24,HALTEC-LR-24,LR-24,L-RING,Atributo C: LR-24 (1 PIEZAS),HALTEC,O-RING,544.00,true,Activo,HALTEC,560
HALTEC-LR-25,HALTEC-LR-25,LR-25,L-RING,Atributo C: LR-25 (1 PIEZAS),HALTEC,O-RING,610.00,true,Activo,HALTEC,561
HALTEC-LR-29,HALTEC-LR-29,LR-29,L-RING,Atributo C: LR-29 (1 PIEZAS),HALTEC,O-RING,690.00,true,Activo,HALTEC,562
HALTEC-LR-33,HALTEC-LR-33,LR-33,L-RING,Atributo C: LR-33 (1 PIEZAS),HALTEC,O-RING,770.00,true,Activo,HALTEC,563
HALTEC-LR-35,HALTEC-LR-35,LR-35,L-RING,Atributo C: LR-35 (1 PIEZAS),HALTEC,O-RING,809.00,true,Activo,HALTEC,564
HALTEC-PC-2,HALTEC-PC-2,PC-2,"DONA PC-2 TALON RADIAL PARA NEUMATICOS 14"" y 15""",,HALTEC,O-RING,1400.00,true,Activo,HALTEC,565
HALTEC-PC-3,HALTEC-PC-3,PC-3,"DONA PC-3 TALON RADIAL PARA NEUMATICOS 15""",,HALTEC,O-RING,1187.84,true,Activo,HALTEC,566
HALTEC-PC-4,HALTEC-PC-4,PC-4,"DONA PC-4 TALON RADIAL PARA NEUMATICOS 17""",,HALTEC,O-RING,1320.08,true,Activo,HALTEC,567
HALTEC-PC-5,HALTEC-PC-5,PC-5,"DONA PC-5 TALON RADIAL PARA NEUMATICOS 18""",,HALTEC,O-RING,1375.76,true,Activo,HALTEC,568
